state,declarationDate,incidentType,incidentEndDate,fyDeclared,region
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
OH,2004-09-19T00:00:00.000Z,Severe Storm,2004-09-27T00:00:00.000Z,2004,5
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
GA,2004-09-18T00:00:00.000Z,Hurricane,2004-10-30T00:00:00.000Z,2004,4
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
PR,2004-09-17T00:00:00.000Z,Severe Storm,2004-09-19T00:00:00.000Z,2004,2
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
MS,2004-09-15T00:00:00.000Z,Hurricane,2004-09-20T00:00:00.000Z,2004,4
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
LA,2004-09-15T00:00:00.000Z,Hurricane,2004-09-26T00:00:00.000Z,2004,6
SC,2004-09-15T00:00:00.000Z,Severe Storm,2004-08-30T00:00:00.000Z,2004,4
SC,2004-09-15T00:00:00.000Z,Severe Storm,2004-08-30T00:00:00.000Z,2004,4
SC,2004-09-15T00:00:00.000Z,Severe Storm,2004-08-30T00:00:00.000Z,2004,4
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
VA,2004-09-03T00:00:00.000Z,Severe Storm,2004-09-08T00:00:00.000Z,2004,3
SC,2004-09-01T00:00:00.000Z,Hurricane,2004-08-15T00:00:00.000Z,2004,4
SC,2004-09-01T00:00:00.000Z,Hurricane,2004-08-15T00:00:00.000Z,2004,4
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
IN,2004-09-01T00:00:00.000Z,Severe Storm,2004-07-18T00:00:00.000Z,2004,5
NV,2004-08-26T00:00:00.000Z,Fire,2004-07-27T00:00:00.000Z,2004,9
GA,2017-01-25T00:00:00.000Z,Severe Storm,2017-01-02T00:00:00.000Z,2017,4
GA,2017-01-25T00:00:00.000Z,Severe Storm,2017-01-02T00:00:00.000Z,2017,4
GA,2017-01-25T00:00:00.000Z,Severe Storm,2017-01-02T00:00:00.000Z,2017,4
GA,2017-01-25T00:00:00.000Z,Severe Storm,2017-01-02T00:00:00.000Z,2017,4
GA,2017-01-25T00:00:00.000Z,Severe Storm,2017-01-02T00:00:00.000Z,2017,4
GA,2017-01-25T00:00:00.000Z,Severe Storm,2017-01-02T00:00:00.000Z,2017,4
GA,2017-01-25T00:00:00.000Z,Severe Storm,2017-01-02T00:00:00.000Z,2017,4
PA,2004-08-06T00:00:00.000Z,Severe Storm,2004-08-25T00:00:00.000Z,2004,3
PA,2004-08-06T00:00:00.000Z,Severe Storm,2004-08-25T00:00:00.000Z,2004,3
PA,2004-08-06T00:00:00.000Z,Severe Storm,2004-08-25T00:00:00.000Z,2004,3
PA,2004-08-06T00:00:00.000Z,Severe Storm,2004-08-25T00:00:00.000Z,2004,3
PA,2004-08-06T00:00:00.000Z,Severe Storm,2004-08-25T00:00:00.000Z,2004,3
PA,2004-08-06T00:00:00.000Z,Severe Storm,2004-08-25T00:00:00.000Z,2004,3
